address	type	comment
00428170	PLATE	Marks each active screen surface dirty when the graphics device requests a redraw.
004281a0	PLATE	Runs one render/present pass for the active client screen and optional overlays.
00428220	PLATE	Switches the pending screen to active, runs exit/enter handling, and rebuilds the active surface list.
00428280	PLATE	Recomputes cached viewport center, extents, and draw bounds from the current target dimensions.
004282d0	PLATE	Stores projection scale and recomputes viewport half-size and projection globals.
00428330	PLATE	Sets the current render target buffer pointer and reapplies the existing projection scale.
00428360	PLATE	Projects a 3D/view-space point to screen x/y and depth terms using cached viewport scale.
004283b0	PLATE	Converts screen x/y back to normalized view-plane coordinates.
004283e0	PLATE	Allocates the active-surface list and initializes the primary viewport target and scale.
00428470	PLATE	Returns the floor of a float input as a float value.
004284a0	PLATE	Allocates value, duration, and slope arrays and initializes float-keyframe playback data.
00428560	PLATE	Restarts a float track at a value and resets timing, segment, and active state.
004285b0	PLATE	Advances an active float track by global ticks, clamps progress, advances keys, and returns the current value.
00428647	EOL	Current key duration elapsed; advance to the next float-track key segment.
0042865a	EOL	Last key reached; store the final value and deactivate the track.
0042866f	EOL	Return the cached current float-track value after update or when inactive.
00428680	PLATE	Clamps normalized time to [0,1] and linearly samples the float-key value array.
00428750	PLATE	Initializes a DGW widget with vtable, defaults, scale, tile size, and base widget state.
00428810	PLATE	Sets DGW zoom, clamping values below 1.0 up to 1.0.
00428830	PLATE	Applies a size-step delta and updates DGW grid extent when the tile-scaled span remains large enough.
00428860	PLATE	Recursively projects and draws map node bounds and object markers into the DGW viewport.
00428909	EOL	Node has children; project bounds and draw subdivision lines before recursing.
00428aff	EOL	Leaf/no-child path; iterate objects attached to this map node.
00428b0a	EOL	Project each object position and draw a small marker rectangle in the DGW viewport.
00428b95	EOL	All child nodes or objects for this DGW node have been processed.
00428ba0	PLATE	Renders the DGW widget frame, updates drag offset, computes viewport mapping, and draws map bounds/object markers.
00428f70	PLATE	Handles DGW mouse drag, zoom, grid-size, and display-toggle input events.
00428fa5	EOL	Dispatch DGW input by event/key code after filtering disabled/system events.
00428fac	EOL	Begin dragging the DGW widget and capture the current pointer position.
00428fdc	EOL	Increase DGW zoom, using a larger step when the modifier flag is held.
00429021	EOL	Decrease DGW zoom, using a larger step when the modifier flag is held.
00429066	EOL	Expand the DGW grid extent using the current tile-size step.
0042907c	EOL	Shrink the DGW grid extent using the current tile-size step.
00429092	EOL	Toggle whether the DGW view follows the selected object or the default world center.
0042909c	EOL	Input event was handled or ignored; return handled status to the widget dispatcher.
00429150	PLATE	Toggles the grid-debug widget, constructing and registering it on enable or destroying it on disable.
00429210	PLATE	Decodes a packed grid vertex to XYZ, using center-coordinate overrides when byte fields equal 0x10.
00429238	EOL	Packed X coordinate is the center sentinel; use the cell center X value.
00429256	EOL	Packed Y coordinate is the center sentinel; use the cell center Y value.
004292a0	PLATE	Decodes a packed grid vertex to XYZ from byte grid coordinates and packed height bits.
00429310	PLATE	Returns a precomputed lookup-table entry indexed by clamped absolute scalar magnitude.
00429340	EOL	Saturate the absolute-value lookup index to the 0xff table limit.
00429350	PLATE	Transforms a 3D map vertex by the active matrix and writes projected screen-space coordinates.
004293f0	PLATE	Tests a vertex against active clip planes and returns the subset of clip bits where it is outside.
00429430	EOL	Classify up to four clip planes per loop using masked plane bits.
00429528	EOL	Classify remaining clip planes after the four-plane unrolled loop.
00429570	PLATE	Selects the base land-quality threshold constant for quality level 0 through 9.
00429580	EOL	Quality level 0: store the corresponding base threshold constant.
0042958d	EOL	Quality level 1: store the corresponding base threshold constant.
0042959a	EOL	Quality level 2: store the corresponding base threshold constant.
004295a7	EOL	Quality level 3: store the corresponding base threshold constant.
004295b4	EOL	Quality level 4: store the corresponding base threshold constant.
004295c1	EOL	Quality level 5: store the corresponding base threshold constant.
004295ce	EOL	Quality level 6: store the corresponding base threshold constant.
004295db	EOL	Quality level 7: store the corresponding base threshold constant.
004295e8	EOL	Quality level 8: store the corresponding base threshold constant.
004295f5	EOL	Quality level 9: store the corresponding base threshold constant.
00429601	EOL	Out-of-range land-quality level; leave the threshold unchanged.
00429630	PLATE	Unlinks a tile bucket, clears linked face/material references, and returns it to the pool/free list.
00429668	EOL	Clear linked face references owned by this tile bucket before recycling it.
004296ce	EOL	Push the recycled tile bucket back onto its pool/free list and update pool accounting.
00429710	PLATE	Allocates or reuses a tile bucket and links it into the map render-context bucket list.
0042971f	EOL	Free list is empty; allocate a new tile-bucket pool node.
00429739	EOL	Initialize bucket fields, magic marker, and context linked-list links.
00429780	PLATE	Scans the map render-context bucket list for a matching tile key and mask.
00429790	EOL	Scan the context bucket list for matching tile key and mask fields.
004297aa	EOL	No matching tile bucket was found in the render-context list.
004297ad	EOL	Matching tile bucket found; return its bucket record pointer.
004297c0	PLATE	Computes a tile-bucket key, creates the bucket if missing, and links a face reference into it.
00429837	EOL	No bucket existed for this key; allocate and initialize a new bucket.
00429853	EOL	Push the face-reference node onto the bucket's face-ref list.
00429880	PLATE	Computes a normalized face-normal versus view-vector dot used for face acceptance.
00429940	PLATE	Classifies a projected triangle into land-quality level 0 through 7 using area thresholds.
0042997d	EOL	Compute projected triangle area before comparing against land-quality thresholds.
004299e1	EOL	Scan land-quality thresholds and return the first matching triangle level.
004299fb	EOL	No threshold matched or depth was invalid; use the worst land-quality level.
00429a10	PLATE	Classifies a scalar projected area value into land-quality level 0 through 7.
00429a2b	EOL	Scan land-quality thresholds and return the first matching scalar-area level.
00429a43	EOL	No scalar-area threshold matched; return the worst land-quality level.
00429a4d	EOL	Return the matched scalar-area land-quality level.
00429a60	PLATE	Appends one 0x54-byte triangle draw record with material flags and three vertex payloads.
00429a6f	EOL	Triangle queue is full; grow the draw queue by another 2000 records.
00429a8e	EOL	Write the triangle draw record, including material flags and three projected vertices.
